item,utility,twu,utility_percent,frequency,frequency_percent,support,category
EASTER BUNNY WITH BASKET ON BACK,72.63000000000001,9340.290000000003,0.0008047447400630659,20,0.11098163253981466,0.0011098163253981466,Khác
WATERMELON BATH SPONGE,72.48999999999998,76411.45000000001,0.0008031935316972549,10,0.05549081626990733,0.0005549081626990733,Khác
4 BURGUNDY WINE DINNER CANDLES,72.46,9714.600000000004,0.0008028611299045813,13,0.07213806115087953,0.0007213806115087953,Khác
BLACK GRAND BAROQUE PHOTO FRAME,72.44,9304.730000000009,0.0008026395287094655,7,0.03884357138893513,0.0003884357138893513,Khác
LUSH GREENS RIBBONS,72.41999999999999,9833.000000000004,0.0008024179275143495,15,0.083236224404861,0.00083236224404861,Khác
PINK STOCKING CHRISTMAS DECORATION,72.07000000000001,13357.180000000004,0.0007985399065998231,15,0.083236224404861,0.00083236224404861,Khác
SMOKEY GREY COLOUR GLASS,71.99999999999999,15305.650000000003,0.0007977643024169176,14,0.07768714277787026,0.0007768714277787026,Khác
AMETHYST DIAMANTE EXPANDABLE RING,71.52,29681.06000000003,0.0007924458737341383,11,0.06103989789689806,0.0006103989789689806,Khác
"FLOWER GLASS GARLAND NECKL.36""BLUE",71.4,13610.41,0.0007911162665634433,5,0.027745408134953665,0.00027745408134953665,Khác
NECKLACE+BRACELET SET BLUE HIBISCUS,71.27999999999997,14097.640000000005,0.0007897866593927483,14,0.07768714277787026,0.0007768714277787026,Khác
SET OF 36 VINTAGE CHRISTMAS DOILIES,71.27,24622.389999999934,0.0007896758587951906,8,0.04439265301592586,0.00044392653015925865,Khác
ORIGAMI VANILLA INCENSE CONES,71.19000000000001,8363.770000000008,0.0007887894540147275,8,0.04439265301592586,0.00044392653015925865,Khác
GREEN PAIR HEART HAIR SLIDES,71.11,51735.04000000005,0.0007879030492342641,13,0.07213806115087953,0.0007213806115087953,Khác
FOLK ART METAL HEART T-LIGHT HOLDER,71.08000000000001,13776.060000000009,0.0007875706474415906,16,0.08878530603185172,0.0008878530603185173,Khác
YELLOW POT PLANT CANDLE,71.05000000000001,4703.200000000001,0.0007872382456489168,9,0.049941734642916596,0.000499417346429166,Khác
"LETTER ""S"" BLING KEY RING",70.99999999999997,101102.02999999994,0.0007866842426611268,41,0.22751234670662004,0.0022751234670662004,Khác
DIAMOND LAS VEGAS NECKLACE 45CM,70.97000000000001,34209.040000000015,0.0007863518408684537,8,0.04439265301592586,0.00044392653015925865,Khác
CONGRATULATIONS BUNTING,70.85,1611.9100000000008,0.0007850222336977585,3,0.0166472448809722,0.000166472448809722,Khác
STRIPY DESIGN SHOWER CAP,70.56999999999998,6366.060000000001,0.000781919816966137,15,0.083236224404861,0.00083236224404861,Khác
EAU DE NILE JEWELLED T-LIGHT HOLDER,70.27,6291.120000000002,0.0007785957990394001,11,0.06103989789689806,0.0006103989789689806,Khác
CRACKED GLAZE NECKLACE RED,70.16,15440.420000000015,0.0007773769924662631,7,0.03884357138893513,0.0003884357138893513,Khác
PAIR OF ENAMEL BUTTERFLY HAIRCLIP,70.06,41288.53000000006,0.000776268986490684,16,0.08878530603185172,0.0008878530603185173,Khác
CLEAR STATIONERY BOX SET ,69.89999999999999,42662.88000000003,0.0007744961769297576,17,0.09433438765884246,0.0009433438765884246,Khác
TURQUOISE BERTIE GLASS BEAD CHARM,69.85,14212.680000000018,0.0007739421739419679,7,0.03884357138893513,0.0003884357138893513,Khác
ELVIS WALLHANGING / CURTAIN,69.84,7359.720000000003,0.0007738313733444102,8,0.04439265301592586,0.00044392653015925865,Khác
5 STRAND GLASS NECKLACE BLACK,69.63000000000001,14228.830000000014,0.0007715045607956942,6,0.0332944897619444,0.000332944897619444,Khác
SILVER BLACK ORBIT BRACELET,68.73,40890.66000000001,0.0007615325070154828,11,0.06103989789689806,0.0006103989789689806,Khác
PINK METAL SWINGING BUNNY,68.7,10568.870000000003,0.000761200105222809,10,0.05549081626990733,0.0005549081626990733,Khác
WAKE UP COCKEREL TILE HOOK,68.35000000000002,17065.62000000001,0.0007573220843082825,17,0.09433438765884246,0.0009433438765884246,Khác
SILVER/NATURAL SHELL NECKLACE,68.0,1218.44,0.0007534440633937556,4,0.02219632650796293,0.00022196326507962932,Khác
CHRISTMAS MUSICAL ZINC HEART ,67.89999999999999,31631.340000000004,0.0007523360574181765,10,0.05549081626990733,0.0005549081626990733,Khác
SILVER LARIAT BLACK STONE EARRINGS,67.87,20160.360000000008,0.0007520036556255029,10,0.05549081626990733,0.0005549081626990733,Khác
"GREETING CARD, OVERCROWDED POOL.",67.86000000000001,138322.39000000004,0.0007518928550279451,50,0.27745408134953664,0.0027745408134953664,Khác
"FOLK ART GREETING CARD,pack/12",67.85000000000001,2487.2099999999996,0.0007517820544303872,9,0.049941734642916596,0.000499417346429166,Khác
MIDNIGHT BLUE COPPER FLOWER NECKLAC,67.83,15702.350000000008,0.0007515604532352712,7,0.03884357138893513,0.0003884357138893513,Khác
ROUND PURPLE CLOCK WITH SUCKER,67.82999999999998,9844.59,0.000751560453235271,23,0.12762887742078685,0.0012762887742078686,Khác
CROCHET WHITE RABBIT KEYRING ,67.73,11937.130000000006,0.0007504524472596923,6,0.0332944897619444,0.000332944897619444,Khác
SET/6 POSIES PAPER PLATES,67.72999999999999,6852.2800000000025,0.000750452447259692,11,0.06103989789689806,0.0006103989789689806,Khác
RESIN NECKLACE W PASTEL BEADS,67.62,10564.530000000019,0.0007492336406865553,7,0.03884357138893513,0.0003884357138893513,Khác
FLOWERS TILE HOOK,67.56,9208.110000000002,0.0007485688371012078,12,0.0665889795238888,0.000665889795238888,Khác
"BATHROOM SCALES, TROPICAL BEACH",67.5,2976.8000000000006,0.0007479040335158604,12,0.0665889795238888,0.000665889795238888,Khác
WHITE FRANGIPANI NECKLACE,67.47,55998.48000000004,0.0007475716317231866,15,0.083236224404861,0.00083236224404861,Khác
YELLOW FELT HANGING HEART W FLOWER,67.39000000000001,74144.58000000007,0.0007466852269427236,29,0.16092336718273126,0.0016092336718273126,Khác
SILVER DROP EARRINGS WITH FLOWER,67.35999999999999,35156.790000000045,0.0007463528251500495,14,0.07768714277787026,0.0007768714277787026,Khác
YELLOW BREAKFAST CUP AND SAUCER,67.13000000000001,27416.200000000008,0.0007438044114062179,18,0.09988346928583319,0.000998834692858332,Khác
BLUE DISCO HANDBAG,66.75999999999999,17800.930000000026,0.0007397047892965752,11,0.06103989789689806,0.0006103989789689806,Khác
MURANO STYLE GLASS BRACELET BLACK,66.7,35004.98000000002,0.000739039985711228,11,0.06103989789689806,0.0006103989789689806,Khác
BEACH HUT MIRROR,66.39,1916.5300000000002,0.0007356051671869329,8,0.04439265301592586,0.00044392653015925865,Khác
PINK B'FLY C/COVER W BOBBLES,66.27,7574.789999999997,0.000734275560016238,6,0.0332944897619444,0.000332944897619444,Khác
QUEEN OF THE SKIES HOLIDAY PURSE ,66.26,63578.32000000004,0.0007341647594186802,20,0.11098163253981466,0.0011098163253981466,Khác
"GREETING CARD, STICKY GORDON",66.22000000000003,130684.83000000009,0.0007337215570284488,51,0.2830031629765274,0.002830031629765274,Khác
TUSCAN VILLA DOVECOTE,66.0,944.3699999999999,0.0007312839438821746,3,0.0166472448809722,0.000166472448809722,Khác
"LETTER ""L"" BLING KEY RING",65.03999999999996,77982.36000000006,0.0007206470865166152,37,0.2053160201986571,0.002053160201986571,Khác
PINK KNITTED EGG COSY,64.99000000000001,20905.110000000004,0.0007200930835288262,26,0.14427612230175907,0.0014427612230175906,Khác
PACK/12 BLUE FOLKART CARDS,64.90000000000002,5820.570000000001,0.0007190958781508052,18,0.09988346928583319,0.000998834692858332,Khác
DIAMANTE HAIR GRIP PACK/2 CRYSTAL,64.62999999999998,106129.82000000008,0.0007161042620167414,26,0.14427612230175907,0.0014427612230175906,Khác
CRYSTAL HOOP EARRING FLORAL LEAF,64.58,31549.12000000003,0.000715550259028952,15,0.083236224404861,0.00083236224404861,Khác
BISCUIT TIN VINTAGE LEAF,64.56,523.2,0.0007153286578338362,3,0.0166472448809722,0.000166472448809722,Khác
DIAMANTE BOW BROOCH BLACK COLOUR,64.38,7839.209999999992,0.0007133342470777939,5,0.027745408134953665,0.00027745408134953665,Khác
"FLOWER GLASS GARLD NECKL36""TURQUOIS",64.08,20354.930000000004,0.0007100102291510568,5,0.027745408134953665,0.00027745408134953665,Khác
AMBER GLASS/SHELL/PEARL NECKLACE,64.04,27488.540000000034,0.0007095670267608253,7,0.03884357138893513,0.0003884357138893513,Khác
16 PC CUTLERY SET PANTRY DESIGN,63.8,1695.5399999999997,0.0007069078124194354,1,0.005549081626990733,5.549081626990733e-05,Khác
BLUE SQUARE COMPACT MIRROR,63.75,2521.51,0.0007063538094316459,8,0.04439265301592586,0.00044392653015925865,Khác
SILVER LATTICE VANILLA CANDLE POT,63.75,2249.0199999999995,0.0007063538094316459,7,0.03884357138893513,0.0003884357138893513,Khác
PINK FLY SWAT,63.71999999999996,63716.39000000005,0.0007060214076389718,43,0.2386105099606015,0.002386105099606015,Khác
BLACK GEMSTONE NECKLACE 45CM,63.480000000000004,3069.5300000000007,0.0007033621932975825,5,0.027745408134953665,0.00027745408134953665,Khác
SAMPLES,63.05,63.05,0.0006985977676025925,2,0.011098163253981465,0.00011098163253981466,Khác
BOTANICAL LILY GIFT WRAP,63.0,3286.2000000000003,0.000698043764614803,6,0.0332944897619444,0.000332944897619444,Khác
WRAP FOLK ART,63.0,4836.73,0.000698043764614803,6,0.0332944897619444,0.000332944897619444,Khác
SMALL HANGING GLASS+ZINC LANTERN,62.34999999999999,1963.8399999999997,0.000690841725773539,8,0.04439265301592586,0.00044392653015925865,Khác
BLACK BIRD GARDEN DESIGN MUG,62.239999999999995,9522.290000000005,0.0006896229192004021,16,0.08878530603185172,0.0008878530603185173,Khác
"ACRYLIC HANGING JEWEL,PINK",61.989999999999995,2030.5400000000002,0.0006868529042614545,6,0.0332944897619444,0.000332944897619444,Khác
ANT SILVER LIME GREEN BOUDICCA RING,61.95000000000002,2756.1399999999994,0.0006864097018712231,9,0.049941734642916596,0.000499417346429166,Khác
ZINC HEART LATTICE CHARGER SMALL,61.95000000000002,5921.840000000001,0.0006864097018712231,8,0.04439265301592586,0.00044392653015925865,Khác
CLEAR ACRYLIC FACETED BANGLE,61.56,8750.51,0.0006820884785664646,7,0.03884357138893513,0.0003884357138893513,Khác
FLOWERS HANDBAG blue and orange,61.25,756.26,0.0006786536600421697,3,0.0166472448809722,0.000166472448809722,Khác
"WALL ART ,PUDDINGS ",61.2,534.11,0.0006780996570543801,2,0.011098163253981465,0.00011098163253981466,Khác
AMETHYST DROP EARRINGS W LONG BEADS,61.079999999999984,87483.60999999997,0.000676770049883685,17,0.09433438765884246,0.0009433438765884246,Khác
RUBY DROP CHANDELIER EARRINGS,60.91999999999999,60080.47999999996,0.0006749972403227585,13,0.07213806115087953,0.0007213806115087953,Khác
SET OF 72 GREEN PAPER DOILIES,60.90000000000001,7374.080000000002,0.000674775639127643,18,0.09988346928583319,0.000998834692858332,Khác
HANGING RIDGE GLASS T-LIGHT HOLDER,60.84,186.39000000000001,0.0006741108355422955,2,0.011098163253981465,0.00011098163253981466,Khác
WHITE VINTAGE CRYSTAL BRACELET,60.75,1744.7099999999996,0.0006731136301642743,4,0.02219632650796293,0.00022196326507962932,Khác
"LETTER ""K"" BLING KEY RING",60.69999999999997,76422.83000000003,0.0006725596271764843,38,0.21086510182564783,0.0021086510182564784,Khác
ORIENTAL RED CUSHION COVER ,60.449999999999996,686.53,0.0006697896122375371,4,0.02219632650796293,0.00022196326507962932,Khác
CREAM CLIMBING HYDRANGA ART FLOWER,60.0,1181.5000000000002,0.0006648035853474314,4,0.02219632650796293,0.00022196326507962932,Khác
CLASSIC CROME BICYCLE BELL ,60.0,550.44,0.0006648035853474314,1,0.005549081626990733,5.549081626990733e-05,Khác
GOLD DIAMANTE STAR BROOCH,59.800000000000004,32437.770000000026,0.0006625875733962734,9,0.049941734642916596,0.000499417346429166,Khác
"BREAD BIN, DINER STYLE, IVORY",59.8,167.20000000000002,0.0006625875733962732,1,0.005549081626990733,5.549081626990733e-05,Khác
"BREAD BIN, DINER STYLE, MINT",59.8,167.20000000000002,0.0006625875733962732,1,0.005549081626990733,5.549081626990733e-05,Khác
SET 10 CARDS DRESSING UP 17077,59.76000000000002,38978.91000000004,0.0006621443710060419,10,0.05549081626990733,0.0005549081626990733,Khác
PACK 3 FIRE ENGINE/CAR PATCHES,59.650000000000006,19357.780000000013,0.0006609255644329047,15,0.083236224404861,0.00083236224404861,Khác
BLUE KNITTED EGG COSY,59.480000000000004,18340.300000000003,0.0006590419542744203,22,0.12207979579379612,0.0012207979579379612,Khác
RUSTIC STRAWBERRY JAMPOT SMALL,59.400000000000006,3824.310000000001,0.0006581555494939572,3,0.0166472448809722,0.000166472448809722,Khác
I LOVE LONDON WALL ART,59.400000000000006,2422.1900000000005,0.0006581555494939572,2,0.011098163253981465,0.00011098163253981466,Khác
PINK DAISY BAG CHARM,59.34000000000001,61766.230000000054,0.0006574907459086098,18,0.09988346928583319,0.000998834692858332,Khác
ORIGAMI OPIUM INCENSE/CANDLE SET ,59.339999999999996,46451.280000000035,0.0006574907459086097,9,0.049941734642916596,0.000499417346429166,Khác
ENGLISH ROSE METAL WASTE BIN,59.00000000000001,4419.48,0.000653723525591641,11,0.06103989789689806,0.0006103989789689806,Khác
PINK FOXGLOVE ARTIIFCIAL FLOWER,58.64999999999999,2542.310000000001,0.000649845504677114,4,0.02219632650796293,0.00022196326507962932,Khác
NECKLACE+BRACELET PINK BUTTERFLY,58.649999999999984,2696.5,0.000649845504677114,9,0.049941734642916596,0.000499417346429166,Khác
DROP DIAMANTE EARRINGS CRYSTAL,58.529999999999994,44079.78000000006,0.0006485158975064192,13,0.07213806115087953,0.0007213806115087953,Khác
SILVER/AMETHYST DROP EARRINGS LEAF,58.429999999999986,58348.61000000008,0.0006474078915308402,19,0.10543255091282391,0.0010543255091282392,Khác
TEATIME PEN CASE & PENS,57.800000000000004,3757.0600000000004,0.0006404274538846924,14,0.07768714277787026,0.0007768714277787026,Khác
GREY ACRYLIC FACETED BANGLE,57.54999999999999,24789.15000000003,0.0006376574389457446,10,0.05549081626990733,0.0005549081626990733,Khác
RETRO PINK BALL ASHTRAY ,57.5,4681.17,0.0006371034359579551,13,0.07213806115087953,0.0007213806115087953,Khác
WRAP BAD HAIR DAY,57.5,5791.989999999999,0.0006371034359579551,17,0.09433438765884246,0.0009433438765884246,Khác
TOP SECRET PEN SET,57.5,2385.47,0.0006371034359579551,10,0.05549081626990733,0.0005549081626990733,Khác
PURPLE FRANGIPANI NECKLACE,57.35999999999999,51464.37000000004,0.0006355522275921444,15,0.083236224404861,0.00083236224404861,Khác
SET 4 NURSERY DES ROUND BOXES,57.25,5287.091,0.0006343334210190075,9,0.049941734642916596,0.000499417346429166,Khác
"LETTER ""J"" BLING KEY RING",57.20999999999995,87097.68000000008,0.0006338902186287753,41,0.22751234670662004,0.0022751234670662004,Khác
COLUMBIAN  CUBE CANDLE ,56.92,22184.260000000017,0.0006306770012995967,10,0.05549081626990733,0.0005549081626990733,Khác
BLUE BLOSSOM HAIR CLIP,56.760000000000005,40710.37999999997,0.0006289041917386702,10,0.05549081626990733,0.0005549081626990733,Khác
5 STRAND GLASS NECKLACE AMETHYST,56.59,32150.100000000028,0.0006270205815801858,8,0.04439265301592586,0.00044392653015925865,Khác
PINK/PURPLE CIRCLE CURTAIN,56.52000000000001,4644.490000000001,0.0006262449773972805,6,0.0332944897619444,0.000332944897619444,Khác
DECROTIVEVINTAGE COFFEE GRINDER BOX,56.23,3804.060000000002,0.0006230317600681011,5,0.027745408134953665,0.00027745408134953665,Khác
GLASS AND PAINTED BEADS BRACELET TO,56.15,31994.69000000002,0.0006221453552876379,10,0.05549081626990733,0.0005549081626990733,Khác
12 PINK HEN+CHICKS IN BASKET,56.099999999999994,3451.7799999999993,0.0006215913522998483,11,0.06103989789689806,0.0006103989789689806,Khác
CD WALL TIDY RED FLOWERS,56.01,13155.710000000012,0.0006205941469218273,7,0.03884357138893513,0.0003884357138893513,Khác
CRACKED GLAZE NECKLACE IVORY,55.720000000000006,4189.180000000002,0.0006173809295926481,4,0.02219632650796293,0.00022196326507962932,Khác
CLASSICAL ROSE TABLE LAMP,55.7,500.60000000000014,0.0006171593283975322,2,0.011098163253981465,0.00011098163253981466,Khác
FILIGREE DIAMANTE EARRINGS,55.019999999999996,18936.670000000013,0.0006096248877635946,9,0.049941734642916596,0.000499417346429166,Khác
BLACK SMALL GLASS CAKE STAND,54.99000000000001,5412.9400000000005,0.0006092924859709209,12,0.0665889795238888,0.000665889795238888,Khác
SILVER M.O.P. ORBIT NECKLACE,54.8,16793.880000000026,0.0006071872746173207,6,0.0332944897619444,0.000332944897619444,Khác
MINI JIGSAW LEAP FROG,54.65,69381.58000000006,0.0006055252656539521,27,0.1498252039287498,0.001498252039287498,Khác
RUBY GLASS CLUSTER EARRINGS,54.61999999999996,117326.15000000005,0.0006051928638612779,33,0.1831196936906942,0.001831196936906942,Khác
GOLD WASHBAG,54.57000000000001,19128.69000000001,0.0006046388608734889,10,0.05549081626990733,0.0005549081626990733,Khác
MURANO STYLE GLASS BRACELET GOLD,54.419999999999995,37423.12000000003,0.0006029768519101203,10,0.05549081626990733,0.0005549081626990733,Khác
CHRYSANTHEMUM POCKET BOOK ,54.4,10147.529999999999,0.0006027552507150045,20,0.11098163253981466,0.0011098163253981466,Khác
MURANO STYLE GLASS BRACELET RED,54.29,11801.419999999995,0.0006015364441418674,5,0.027745408134953665,0.00027745408134953665,Khác
FAIRY CAKE NOTEBOOK A5 SIZE,54.03999999999999,39672.28000000001,0.0005987664292029198,12,0.0665889795238888,0.000665889795238888,Khác
BLUE TILED TRAY,54.0,792.9100000000001,0.0005983232268126882,4,0.02219632650796293,0.00022196326507962932,Khác
BLACK CHERRY LIGHTS,54.0,124.26,0.0005983232268126882,1,0.005549081626990733,5.549081626990733e-05,Khác
MIDNIGHT BLUE DROP CRYSTAL NECKLACE,53.760000000000005,8291.410000000007,0.0005956640124712986,5,0.027745408134953665,0.00027745408134953665,Khác
"PEARL & SHELL 42""NECKL. GREEN",53.62,4563.580000000004,0.0005941128041054879,3,0.0166472448809722,0.000166472448809722,Khác
LITTLE GREEN MONSTER SOFT TOY,53.550000000000004,6967.8099999999995,0.0005933371999225826,11,0.06103989789689806,0.0006103989789689806,Khác
ZINC HEART LATTICE TRAY OVAL ,53.550000000000004,2356.9099999999994,0.0005933371999225826,7,0.03884357138893513,0.0003884357138893513,Khác
GARDEN PATH POCKET BOOK,53.55,6762.97,0.0005933371999225825,19,0.10543255091282391,0.0010543255091282392,Khác
TURQUOISE HEART OF GLASS BRACELET,53.42,5846.199999999997,0.0005918967921543297,5,0.027745408134953665,0.00027745408134953665,Khác
JET BLACK LAS VEGAS NECKLACE 45CM,53.260000000000005,12154.70000000001,0.0005901239825934034,6,0.0332944897619444,0.000332944897619444,Khác
"LETTER ""E"" BLING KEY RING",53.199999999999974,73194.80000000005,0.0005894591790080555,30,0.166472448809722,0.00166472448809722,Khác
SPACE CADET BLACK,52.99,40444.45000000001,0.0005871323664593398,18,0.09988346928583319,0.000998834692858332,Khác
BLUE ROSE PATCH PURSE PINK BUTTERFL,52.8,2730.22,0.0005850271551057396,8,0.04439265301592586,0.00044392653015925865,Khác
WHITE ROSEBUD & PEARL NECKLACE,52.72,31336.009999999937,0.0005841407503252764,5,0.027745408134953665,0.00027745408134953665,Khác
METAL RABBIT LADDER EASTER ,52.7,4323.51,0.0005839191491301606,15,0.083236224404861,0.00083236224404861,Khác
HELLO SAILOR BATHROOM SET,52.5,9283.939999999997,0.0005817031371790025,9,0.049941734642916596,0.000499417346429166,Khác
DIAMANTE NECKLACE PURPLE,52.5,2261.64,0.0005817031371790025,4,0.02219632650796293,0.00022196326507962932,Khác
